,Unnamed: 0.1,Unnamed: 0,class,tweet
3680,15692,15692,0,feb retro
3681,15696,15696,0,you may be redneck if you put steak seasoning on popcorn
3682,15698,15698,0,yanks walk off win
3683,15701,15701,1,my old man has a white galaxy phone cuz hes a fag
3684,15704,15704,0,where has this been all year but still firecashman yankees
3685,15706,15706,1,the fox says youre a cunt
3686,15707,15707,1,you other niggas a call up a bitch to fight a bitch naw not me im whomp that trick so she can feel where im coming from
3687,15711,15711,1,youre a a texas fan
3688,15713,15713,0,thanks carolina fans the flipped birdsfew bottles to the head sticks n stones may break my bones but aluminum zimas will
3689,15715,15715,0,happy birthday take a spin in that yellow coupe shutemdown
3690,15718,15718,0,theres coon classic r kelly usher and then theres classic stevie wonder prince not that theres anything wrong
3691,15719,15719,0,kickin trash cans on the golf cart yeeyee
3692,15726,15726,0,alec baldwin mocks harrisperry i cry will i be forgiven all my via
3693,15728,15728,1,well maybe youre a whore you stupid ugly homeless bitch
3694,15736,15736,0,after hours and almost pages i want to slit my wrists but i guess ill just settle for sleep
3695,15737,15737,0,never go full retard
3696,15738,15738,1,do you ever just see someones account and think wow what a faggot but at the same time you cant unfollow bc u cant
3697,15741,15741,0,we dont luv deez
3698,15745,15745,0,denver tv airs clip of digging through trash in ghetto aurora to put black and mexican ballots to good
3699,15755,15755,0,charlie rose can you coexist with israel meshal not as occupiers after that national consensus will decide not
3700,15762,15762,0,winning browns cle clevelandfans clevelandpride clevelandbrowns clevelandsports browns
3701,15789,15789,0,jsu coach omar johnson its what u do against the ball u throw it hit it catch it doesnt matter if the yankees are
3702,15791,15791,0,clever watch burfict make the hit and then mock officials by throwing a flag on himself
3703,15805,15805,0,jihadi
3704,15809,15809,1,we muslims have no military honour whatsoever we are sub human savages that slaughter unarmed men women children
3705,15818,15818,0,deme gallo pinto con carne asadita maduritoyuna milca amor
3706,15820,15820,0,charlie sheen will star in a new sitcom as an anger management therapist so whats next casey anthony as the owner of
3707,15842,15842,1,jameis winston is a nigger
3708,15844,15844,0,downloaded flappy bird minutes ago its already deleted
3709,15845,15845,0,top tip of the day if you want to be inconspicuous at an elbow gig dont wear a yellow jacket
3710,15849,15849,0,yeah kaepernick might have biceps like a greek god but the dude looks like he was conceived by a proboscis monkey
3711,15853,15853,0,i was in a kik group once but we called it a party line and old charlie the barber was always hogging the calls
3712,15854,15854,0,lester the parasitic spider monkey had redeeming quality he ran the boat the boat attracted women only in
3713,15859,15859,0,cheese crackers lacking
3714,15867,15867,0,i wrote whole game story on how orpik shut down ovi two nights in a row many of you will mock this but he was really
3715,15874,15874,0,when twitter rappers dm me their trash links
3716,15876,15876,0,to help eliminate faking injury diving post game video review of dives give divers yellow cards after game
3717,15880,15880,1,any bitch who need a crowd to fight is clearly easily influenced weak minded most likely will commit suicide
3718,15898,15898,0,when you die on flappy bird
3719,15904,15904,0,me too defiantly going to see that new planet of the apes
3720,15908,15908,0,charlie strong took the longhorn logos off his players helmets they have to earn it
3721,15909,15909,0,hun wrong social networking site lms for a good morning post and something extra
3722,15934,15934,0,scholen waar directie leerkrachten pest kunt u zich voorstellen hoe groot pestproblematiek onder leerlingen wel moet
3723,15936,15936,0,that peppers slant was a geniuscrazy call genius if he catches it crazy if he drops it then blow a to then get
3724,15938,15938,0,latest draftexpress mock draft has randle cauleystein young poythress harrison twins dakari johnson
3725,15951,15951,0,week from thursday might be the last yankees game to look forward to in a while if nothing else jeter deserves that night
3726,15952,15952,0,where my favorite jiggers at
3727,15953,15953,0,notvduringtheweek parenting rule has thrown quite a monkey wrench into rooseveltspbs viewing schedule dvrtime
3728,15954,15954,0,lmfao oh nah she keep it three hunna twitpic a selfie if u a ho
3729,15955,15955,0,could never date someone with yellow
3730,15959,15959,0,think windturbines are bad for birds compare via via
3731,15960,15960,0,charlie crist doesnt have any more political parties to join but he could become a spokesman for a fan company
3732,15961,15961,0,now go take out the trash today i was outnumbered but thankfully not dismembered thanks ladies
3733,15974,15974,0,you mean like the yankees did this year when they prioritized a farewell tour over a playoff run
3734,15978,15978,0,lmao it will have a slope of
3735,15979,15979,0,the cardinals are mlbs gold standard and there isnt even a close silver dodgers giants tigers yankees
3736,15985,15985,0,if a single wasp could read these waspfacts tweets there could be a peace treaty between wasps and man but wasps are
3737,15993,15993,0,my idea of a diet is eating regular oreos instead of double stuft and takin off half the cookie still dip it in
3738,16002,16002,0,beautiful smiles and colored
3739,16003,16003,0,babes we buy brazilian and peruvian not bengali
3740,16005,16005,0,giants pitiful jetspitiful mets pitiful yankeespitiful nets pitiful knickspitiful ny sports pitiful
3741,16006,16006,0,lewis so trash lmao
3742,16008,16008,1,nigga wanna bitch about a party yall know my address knock at my door
3743,16009,16009,1,if u dont want your heart broken then dont check for a nigga who entertains hoes
3744,16018,16018,1,miley cyrus pussy probably taste like wet dog she has a negative ass and the bitch looks like justin bieber she so
3745,16028,16028,0,ouuua ita siana alu polosi ho nifo namu tae
3746,16031,16031,0,dont forget we gotta take out trash and need milkand spermicidal lube
3747,16041,16041,0,female ig models in person be so trash
3748,16050,16050,0,remember all the trash on the floor of your car we upgraded it put wales the gifted so it feels like your old car
3749,16059,16059,1,exactly same shit i saidgtgtgt so nobody think mimi was outta line for inviting stevie j to the gay nicca
3750,16065,16065,0,mets superstar pitcher is at the yankees game wearing a knicks hat knickstape
3751,16069,16069,1,i color my entire arm black with a sharpie and fist my wifes asshole just so she knows what a nigger dick feels like
3752,16072,16072,1,on nigger day we honor nigger traditions by not working
3753,16077,16077,0,hot trash
3754,16078,16078,0,today something is dope tomorrow that same thing is trash next month it is irrelevant next year its classic
3755,16080,16080,0,told you artprize is more than trash
3756,16087,16087,0,sometimes i turn my phone on loud to tweet just to hear the bird chirp truestory teamiphone
3757,16089,16089,1,we all know that one person that could say anything and you just look at them thinking youre retarded stfu stupidbitches
3758,16091,16091,0,for years two fan bases unc and indiana have said they do things the right way while uk and others are rogues my
3759,16094,16094,0,you know how in superhero stories the best insult for superheroes dumb mooks can come up with is dogooder whiteknight
3760,16096,16096,0,if you buy tickets for transformers they just lock you in an aluminum trash can and toss you from an overpass into
3761,16102,16102,0,keys open doors when them keys is albino
3762,16103,16103,1,here is a michaelbrown supporter she says whites are just evil albino black babies seriously tcot
3763,16114,16114,0,isis and jihadi terrorists post tweets every minute to spread propaganda
3764,16117,16117,0,id never send my kids to private school because then they would never experience ghetto public school fights
3765,16118,16118,0,im so hungry if someone would send me a flying parachute with brownies attached to it like they do in the hunger games
3766,16122,16122,0,magnus the team leader was particularly rude and unhelpful as opposed to charlie who just blatantly lied awful service
3767,16124,16124,0,nov thanksgiving dinner proof on main a day being preoccupied with a giant bird in your http
3768,16130,16130,0,mother of manchester terror twins who went to syria to become jihadi brides snatched by isis
3769,16131,16131,1,furrybah in my paypay voice the hoes are for everybody my nigga
3770,16134,16134,0,video on talking trash while facing during scrimmage
3771,16146,16146,0,your a early bird
3772,16147,16147,0,yankees fans having flashbacks you remember this phil hughes its already to still no
3773,16148,16148,0,askdrmann is having no amici briefs filed on your behalf kind of like charlie brown never ever getting any
3774,16162,16162,0,trash liars these law students are terrible liars htgawm
3775,16163,16163,0,group slaughters children in nigerian school children burned alive shot slit throats tried
3776,16164,16164,0,jihadiinchief hussein urges restraint in fighting islamic we should be nice to isiswe might
3777,16178,16178,1,bdubs is packed with beaners
3778,16191,16191,1,get fucked you racist inbred hillbilly fuck
3779,16192,16192,0,who on gzs defense team is paying media to trash the prosecution constantly
